5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
4.921259842519684624e-01 9.999999971558581890e-01 2.844142541102290758e-09
4.842519685039370358e-01 9.999999959234602276e-01 4.076539620732794373e-09
4.763779527559054983e-01 9.999999942935458019e-01 5.706454179807101776e-09
4.685039370078740162e-01 9.999999926434992581e-01 7.356501060422409445e-09
4.606299212598424786e-01 9.999999893049458244e-01 1.069505437223430461e-08
4.527559055118110520e-01 9.999999857870822684e-01 1.421291810151840746e-08
4.448818897637795144e-01 9.999999822692184903e-01 1.773078183080250700e-08
4.370078740157479769e-01 9.999999787513547123e-01 2.124864556008660984e-08
4.291338582677164948e-01 9.999999659664862151e-01 3.403351403854110701e-08
4.212598425196850127e-01 9.999999509795569619e-01 4.902044305145198784e-08
4.133858267716535306e-01 9.999999359926281528e-01 6.400737206436285545e-08
4.055118110236219930e-01 9.999999210056988996e-01 7.899430107727373628e-08
3.976377952755905665e-01 9.999999060187697575e-01 9.398123009018459065e-08
3.897637795275590289e-01 9.999998910318408374e-01 1.089681591030954980e-07
3.818897637795274913e-01 9.999998760449116952e-01 1.239550881160063259e-07
3.740157480314960092e-01 9.999998610579825531e-01 1.389420171289172067e-07
3.661417322834645827e-01 9.999997417574295611e-01 2.582425702513114663e-07
3.582677165354330451e-01 9.999995574302016355e-01 4.425697981432540570e-07
3.503937007874015075e-01 9.999993731029737098e-01 6.268970260351962243e-07
3.425196850393700809e-01 9.999991887757457842e-01 8.112242539271388150e-07
3.346456692913385433e-01 9.999990044485178586e-01 9.955514818190816176e-07
3.267716535433070058e-01 9.999988201212899330e-01 1.179878709711023679e-06
3.188976377952755792e-01 9.999986357940620074e-01 1.364205937602965740e-06
3.110236220472440416e-01 9.999984514668341928e-01 1.548533165494908649e-06
3.031496062992125595e-01 9.999982671396063783e-01 1.732860393386851557e-06
2.952755905511810774e-01 9.999980828123786747e-01 1.917187621278793195e-06
2.874015748031495399e-01 9.999978984851506381e-01 2.101514849170735256e-06
2.795275590551180578e-01 9.999977141579227125e-01 2.285842077062678165e-06
2.716535433070865757e-01 9.999975298306948979e-01 2.470169304954620650e-06
2.637795275590550936e-01 9.999973455034668612e-01 2.654496532846562288e-06
2.559055118110236116e-01 9.999971611762389356e-01 2.838823760738504772e-06
2.480314960629920740e-01 9.999969768490108990e-01 3.023150988630447681e-06
2.401574803149605364e-01 9.999967101506890277e-01 3.289849310797801460e-06
2.322834645669290821e-01 9.999961707756407359e-01 3.829224358842371049e-06
2.244094488188976000e-01 9.999956314005924440e-01 4.368599406886938945e-06
2.165354330708660624e-01 9.999950920255443743e-01 4.907974454931509381e-06
2.086614173228345803e-01 9.999945526504961935e-01 5.447349502976078970e-06
2.007874015748030705e-01 9.999939396230393962e-01 6.060376959433759208e-06
1.929133858267715884e-01 9.999929006846417501e-01 7.099315356987051048e-06
1.850393700787401063e-01 9.999918617462444370e-01 8.138253754540348818e-06
1.771653543307085965e-01 9.999908228078469019e-01 9.177192152093648282e-06
1.692913385826770589e-01 9.999895185177845036e-01 1.048148221429624088e-05
1.614173228346455768e-01 9.999876185103513393e-01 1.238148964775084832e-05
1.535433070866141225e-01 9.999857185029180640e-01 1.428149708120544898e-05
1.456692913385825849e-01 9.999838184954845666e-01 1.618150451466005981e-05
1.377952755905511029e-01 9.999811954594969299e-01 1.880454050226783931e-05
1.299212598425195930e-01 9.999777534753189201e-01 2.224652467998095034e-05
1.220472440944880693e-01 9.999743114911410213e-01 2.568850885769406815e-05
1.141732283464566289e-01 9.999708695069629005e-01 2.913049303540716562e-05
1.062992125984250635e-01 9.999666319605837739e-01 3.336803941413020647e-05
9.842519685039358146e-02 9.999614656719413297e-01 3.853432805656449220e-05
9.055118110236215490e-02 9.999557339009462753e-01 4.426609905158490637e-05
8.267716535433063119e-02 9.999494366475984997e-01 5.056335239919150320e-05
7.480314960629910748e-02 9.999414420816856719e-01 5.855791831263952856e-05
6.692913385826768091e-02 9.999320280246135617e-01 6.797197538531597619e-05
5.905511811023615026e-02 9.999214298427663294e-01 7.857015723363762407e-05
5.118110236220462655e-02 9.999096475361433090e-01 9.035246385760429600e-05
4.330708661417310285e-02 9.998947507827831149e-01 1.052492172182624013e-04
3.543307086614166934e-02 9.998777440026421770e-01 1.222559973592366085e-04
2.755905511811014910e-02 9.998587057362462449e-01 1.412942637555002212e-04
1.968503937007862539e-02 9.998362557403687179e-01 1.637442596328227379e-04
1.181102362204719362e-02 9.998093163727235222e-01 1.906836272773585860e-04
3.937007874015578841e-03 9.997789362150677483e-01 2.210637849326557323e-04
-3.937007874015852928e-03 9.997438247546865941e-01 2.561752453131165333e-04
-1.181102362204728556e-02 9.997018935410699747e-01 2.981064589296511394e-04
-1.968503937007889948e-02 9.996546084823580980e-01 3.453915176422727015e-04
-2.755905511811033298e-02 9.995984064273496505e-01 4.015935726504414995e-04
-3.543307086614185669e-02 9.995334746085717814e-01 4.665253914277399079e-04
-4.330708661417338040e-02 9.994582219495953268e-01 5.417780504038699095e-04
-5.118110236220481390e-02 9.993702226542748868e-01 6.297773457240982056e-04
-5.905511811023633068e-02 9.992680494068626462e-01 7.319505931365918004e-04
-6.692913385826786132e-02 9.991489375024797948e-01 8.510624975200831600e-04
-7.480314960629938503e-02 9.990097233800077081e-01 9.902766199918304479e-04
-8.267716535433081160e-02 9.988484915531619102e-01 1.151508446837105817e-03
-9.055118110236233531e-02 9.986604117732628128e-01 1.339588226737306945e-03
-9.842519685039385902e-02 9.984409373517685315e-01 1.559062648231461512e-03
-1.062992125984252856e-01 9.981858005170565207e-01 1.814199482943141487e-03
-1.141732283464568093e-01 9.978885358730291699e-01 2.111464126970174354e-03
-1.220472440944883330e-01 9.975421714842453991e-01 2.457828515753026667e-03
-1.299212598425197596e-01 9.971384378207949206e-01 2.861562179204586286e-03
-1.377952755905513804e-01 9.966682115176324075e-01 3.331788482367324927e-03
-1.456692913385828070e-01 9.961204632683740012e-01 3.879536731625711672e-03
-1.535433070866142613e-01 9.954828259801280499e-01 4.517174019871684695e-03
-1.614173228346458544e-01 9.947401731714053952e-01 5.259826828595460038e-03
-1.692913385826773087e-01 9.938752914806907590e-01 6.124708519310441412e-03
-1.771653543307088186e-01 9.928690214736740627e-01 7.130978526326123799e-03
-1.850393700787403561e-01 9.916985748748035068e-01 8.301425125197254770e-03
-1.929133858267717827e-01 9.903373701376695371e-01 9.662629862330594788e-03
-2.007874015748032925e-01 9.887529359928473038e-01 1.124706400715299627e-02
-2.086614173228348301e-01 9.869114636427827048e-01 1.308853635721750688e-02
-2.165354330708663400e-01 9.847730275375088382e-01 1.522697246249246628e-02
-2.244094488188977665e-01 9.822882976810246580e-01 1.771170231897475911e-02
-2.322834645669293041e-01 9.794019988284833333e-01 2.059800117151886628e-02
-2.401574803149608139e-01 9.760524261694666359e-01 2.394757383053652822e-02
-2.480314960629922683e-01 9.721683744609792566e-01 2.783162553902139569e-02
-2.559055118110238891e-01 9.676686415963104970e-01 3.233135840368973890e-02
-2.637795275590553157e-01 9.624612845849025433e-01 3.753871541509839344e-02
