5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
4.998779147845195947e-01 9.999999967565070813e-01 3.243493374504509895e-09
4.997558295690391894e-01 9.999999966799981710e-01 3.320002053381452248e-09
4.996337443535588396e-01 9.999999966332948631e-01 3.366705570226731202e-09
4.995116591380783233e-01 9.999999965965357118e-01 3.403464305511156051e-09
4.993895739225979735e-01 9.999999965655855805e-01 3.434414741988030948e-09
4.992674887071175682e-01 9.999999965382089240e-01 3.461791197671878107e-09
4.991454034916371629e-01 9.999999965131224355e-01 3.486877882641342715e-09
4.990233182761567576e-01 9.999999964896451043e-01 3.510355024837077607e-09
4.989012330606763523e-01 9.999999964671242303e-01 3.532876058295064260e-09
4.987791478451960026e-01 9.999999964451847800e-01 3.554815377982316265e-09
4.986570626297154862e-01 9.999999964238148742e-01 3.576185204738433367e-09
4.985349774142351365e-01 9.999999964029364641e-01 3.597063820001922412e-09
4.984128921987547312e-01 9.999999963823783533e-01 3.617621875431980126e-09
4.982908069832743259e-01 9.999999963621204468e-01 3.637879832760436661e-09
4.981687217677939206e-01 9.999999963420935778e-01 3.657906401013005834e-09
4.980466365523135153e-01 9.999999963222241384e-01 3.677776040082001547e-09
4.979245513368331655e-01 9.999999963025083538e-01 3.697491736564201633e-09
4.978024661213526492e-01 9.999999962829031475e-01 3.717097162600959918e-09
4.976803809058722994e-01 9.999999962633832062e-01 3.736616896656538560e-09
4.975582956903918941e-01 9.999999962439193313e-01 3.756080566481408154e-09
4.974362104749114888e-01 9.999999962244821017e-01 3.775517772342015493e-09
4.973141252594310835e-01 9.999999962050418745e-01 3.794958086977038947e-09
4.971920400439506782e-01 9.999999961855801089e-01 3.814420021315333634e-09
4.970699548284703284e-01 9.999999961661073522e-01 3.833892728198466639e-09
4.969478696129898121e-01 9.999999961466244924e-01 3.853375582064266382e-09
4.968257843975094068e-01 9.999999961271271998e-01 3.872872974795143555e-09
4.967036991820290570e-01 9.999999961075964894e-01 3.892403685126295690e-09
4.965816139665486517e-01 9.999999960880447958e-01 3.911955476903264843e-09
4.964595287510682464e-01 9.999999960684715639e-01 3.931528350126053495e-09
4.963374435355878411e-01 9.999999960488397122e-01 3.951160526899626474e-09
4.962153583201074913e-01 9.999999960291656720e-01 3.970834447212712148e-09
4.960932731046269750e-01 9.999999960094514417e-01 3.990548569101450737e-09
4.959711878891465697e-01 9.999999959896819224e-01 4.010318235464097911e-09
4.958491026736662199e-01 9.999999959698555596e-01 4.030144516929984272e-09
4.957270174581858146e-01 9.999999959499779045e-01 4.050022261919226294e-09
4.956049322427054094e-01 9.999999959300405195e-01 4.069959623286470711e-09
4.954828470272250041e-01 9.999999959100334124e-01 4.089966606133698763e-09
4.953607618117446543e-01 9.999999958899650210e-01 4.110035330562921311e-09
4.952386765962641380e-01 9.999999958698331248e-01 4.130167004985309907e-09
