5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
4.998779147845195947e-01 9.999999996618411657e-01 3.381592054965317823e-10
4.997558295690391894e-01 9.999999994524564340e-01 5.475437636207582960e-10
4.996337443535588396e-01 9.999999993047401503e-01 6.952601517446522099e-10
4.995116591380783233e-01 9.999999991944548139e-01 8.055451928826301897e-10
4.993895739225979735e-01 9.999999991061074844e-01 8.938927241710051133e-10
4.992674887071175682e-01 9.999999990307012476e-01 9.692988970702658712e-10
4.991454034916371629e-01 9.999999989645984577e-01 1.035401610338744625e-09
4.990233182761567576e-01 9.999999989058750982e-01 1.094124948832397413e-09
4.989012330606763523e-01 9.999999988527275008e-01 1.147272573119244511e-09
4.987791478451960026e-01 9.999999988034027343e-01 1.196597488731600184e-09
4.986570626297154862e-01 9.999999987565526549e-01 1.243447521245979673e-09
4.985349774142351365e-01 9.999999987123735501e-01 1.287626590724820256e-09
4.984128921987547312e-01 9.999999986708505428e-01 1.329149472933080319e-09
4.982908069832743259e-01 9.999999986314687117e-01 1.368531387593759326e-09
4.981687217677939206e-01 9.999999985943910374e-01 1.405608961807391487e-09
4.980466365523135153e-01 9.999999985591849772e-01 1.440815214344750614e-09
4.979245513368331655e-01 9.999999985253532619e-01 1.474647007189239232e-09
4.978024661213526492e-01 9.999999984931703390e-01 1.506829863139177363e-09
4.976803809058722994e-01 9.999999984620003834e-01 1.537999641566840463e-09
4.975582956903918941e-01 9.999999984321189528e-01 1.567880948614939894e-09
4.974362104749114888e-01 9.999999984032157396e-01 1.596784245804524890e-09
4.973141252594310835e-01 9.999999983751921562e-01 1.624807766681655257e-09
4.971920400439506782e-01 9.999999983481165922e-01 1.651883417837210372e-09
4.970699548284703284e-01 9.999999983217927602e-01 1.678207173090571499e-09
4.969478696129898121e-01 9.999999982962108902e-01 1.703789056786918568e-09
4.968257843975094068e-01 9.999999982713045910e-01 1.728695503432559917e-09
4.967036991820290570e-01 9.999999982470071380e-01 1.752992947533802230e-09
4.965816139665486517e-01 9.999999982232585793e-01 1.776741247208216829e-09
4.964595287510682464e-01 9.999999982000034038e-01 1.799996648197000370e-09
4.963374435355878411e-01 9.999999981771705571e-01 1.822829641164701787e-09
4.962153583201074913e-01 9.999999981546958683e-01 1.845304326587807059e-09
4.960932731046269750e-01 9.999999981325153886e-01 1.867484804942798443e-09
4.959711878891465697e-01 9.999999981105693880e-01 1.889430906244696261e-09
4.958491026736662199e-01 9.999999980889034967e-01 1.911096848871807924e-09
4.957270174581858146e-01 9.999999980675345901e-01 1.932465696042957706e-09
4.956049322427054094e-01 9.999999980464630012e-01 1.953537447758144779e-09
4.954828470272250041e-01 9.999999980256880638e-01 1.974312104017370383e-09
4.953607618117446543e-01 9.999999980052105553e-01 1.994789664820632865e-09
4.952386765962641380e-01 9.999999979850299203e-01 2.014970130167933465e-09
4.951165913807837327e-01 9.999999979649767390e-01 2.035023120680895491e-09
4.949945061653033829e-01 9.999999979451750232e-01 2.054824813946757738e-09
4.948724209498229776e-01 9.999999979256256610e-01 2.074374363748647837e-09
4.947503357343425723e-01 9.999999979063278754e-01 2.093671770086563721e-09
4.946282505188621670e-01 9.999999978872828876e-01 2.112717032960507045e-09
4.945061653033818172e-01 9.999999978684761537e-01 2.131523638695388294e-09
4.943840800879013009e-01 9.999999978496619812e-01 2.150337955580420569e-09
4.942619948724208956e-01 9.999999978310222248e-01 2.168977646861120648e-09
4.941399096569405458e-01 9.999999978125572175e-01 2.187442712537488945e-09
4.940178244414601405e-01 9.999999977942666263e-01 2.205733152609525873e-09
4.938957392259797352e-01 9.999999977761508951e-01 2.223848967077230191e-09
4.937736540104993299e-01 9.999999977581932598e-01 2.241806736217834203e-09
4.936515687950189801e-01 9.999999977402653784e-01 2.259734623106759186e-09
4.935294835795384638e-01 9.999999977224671710e-01 2.277532822237518017e-09
4.934073983640580585e-01 9.999999977047986377e-01 2.295201333610108213e-09
4.932853131485777087e-01 9.999999976872597784e-01 2.312740157224531430e-09
4.931632279330973034e-01 9.999999976698505932e-01 2.330149293080787667e-09
4.930411427176168981e-01 9.999999976525497658e-01 2.347450414321149501e-09
4.929190575021364928e-01 9.999999976352604847e-01 2.364739586070350988e-09
4.927969722866561431e-01 9.999999976180627970e-01 2.381937226407831305e-09
4.926748870711756267e-01 9.999999976009568137e-01 2.399043335333589624e-09
4.925528018556952214e-01 9.999999975839419797e-01 2.416057912847627187e-09
4.924307166402148717e-01 9.999999975670190722e-01 2.432980958949943579e-09
4.923086314247344664e-01 9.999999975501766558e-01 2.449823560639033276e-09
4.921865462092540611e-01 9.999999975333775382e-01 2.466622316324139952e-09
4.920644609937736558e-01 9.999999975166448118e-01 2.483355109105871035e-09
4.919423757782933060e-01 9.999999974999744801e-01 2.500025497297902769e-09
4.918202905628127897e-01 9.999999974833628791e-01 2.516637039213909330e-09
4.916982053473323844e-01 9.999999974668066782e-01 2.533193293167565724e-09
4.915761201318520346e-01 9.999999974503022138e-01 2.549697817472546539e-09
4.914540349163716293e-01 9.999999974338458220e-01 2.566154170442526780e-09
4.913319497008912240e-01 9.999999974174339501e-01 2.582565910391181864e-09
4.912098644854108187e-01 9.999999974010632675e-01 2.598936595632186382e-09
4.910877792699304689e-01 9.999999973847302215e-01 2.615269784479215338e-09
4.909656940544499526e-01 9.999999973684311483e-01 2.631569035245944148e-09
4.908436088389695473e-01 9.999999973521618291e-01 2.647838356860632402e-09
4.907215236234891975e-01 9.999999973359183780e-01 2.664081834469114420e-09
4.905994384080087922e-01 9.999999973196975755e-01 2.680302411927739580e-09
4.904773531925283869e-01 9.999999973034964240e-01 2.696503679756981573e-09
4.903552679770479816e-01 9.999999972873110377e-01 2.712689228477317812e-09
4.902331827615676318e-01 9.999999972711375307e-01 2.728862648609222401e-09
4.901110975460871155e-01 9.999999972549725724e-01 2.745027530673169860e-09
4.899890123306067102e-01 9.999999972388127212e-01 2.761187465189634292e-09
4.898669271151263604e-01 9.999999972226540912e-01 2.777346042679091043e-09
4.897448418996459552e-01 9.999999972064933518e-01 2.793506853662015873e-09
4.896227566841655499e-01 9.999999971903266172e-01 2.809673488658882884e-09
4.895006714686851446e-01 9.999999971741505567e-01 2.825849538190167837e-09
